row_id,section,speaker,chars,flags,english,greek
shiplog:330,shiplog,,120,,The towers allowed the Nomai to quickly travel between Ash Twin and all other locations crucial to the Ash Twin Project.,Οι πύργοι επέτρεπαν στους Νομάι να ταξιδεύουν γρήγορα ανάμεσα στον Δίδυμο της Στάχτης και σε όλες τις άλλες τοποθεσίες που ήταν κρίσιμες για το Πρότζεκτ του Διδύμου της Στάχτης.
shiplog:331,shiplog,,16,,The Sunless City,Η Ανήλιαγη Πόλη
shiplog:332,shiplog,,116,,The Nomai survivors who crashed on Ember Twin decided to seek shelter in the caves beneath their crashed escape pod.,Οι Νομάι που επέζησαν από τη συντριβή στον Δίδυμο της Χόβολης αποφάσισαν να αναζητήσουν καταφύγιο στις σπηλιές κάτω από την πεσμένη κάψουλα διαφυγής τους.
shiplog:333,shiplog,,113,,The Nomai discovered a promising long-term shelter site at the end of one of the passages beneath the escape pod.,Οι Νομάι ανακάλυψαν έναν πολλά υποσχόμενο χώρο για μόνιμο καταφύγιο στο τέλος μιας από τις διόδους κάτω από την κάψουλα διαφυγής.
shiplog:334,shiplog,,22,,Underground Settlement,Υπόγειος Οικισμός
shiplog:335,shiplog,,93,,Chert thinks the lack of surface ruins means the Nomai must have lived somewhere underground.,Ο Τσερτ πιστεύει ότι η απουσία ερειπίων στην επιφάνεια σημαίνει πως οι Νομάι πρέπει να ζούσαν κάπου υπόγεια.
shiplog:336,shiplog,,69,,There is a path leading to the High Energy Lab from the Sunless City.,Υπάρχει ένα μονοπάτι που οδηγεί από την Ανήλιαγη Πόλη στο Εργαστήριο Υψηλών Ενεργειών.
shiplog:337,shiplog,,72,,"I found a trailmarker for the the Sunless City, but the path is blocked.","Βρήκα έναν δείκτη μονοπατιού για την Ανήλιαγη Πόλη, αλλά ο δρόμος είναι κλειστός."
shiplog:338,shiplog,,115,,A Nomai city built into the walls of a huge underground cavern. The city is divided vertically into four districts.,Μια νομαϊκή πόλη χτισμένη στα τοιχώματα ενός τεράστιου υπόγειου σπηλαίου. Η πόλη χωρίζεται κάθετα σε τέσσερις συνοικίες.
shiplog:339,shiplog,,194,,"The Nomai debated building a Sun Station in order to power the Ash Twin Project. Several Nomai opposed its construction, arguing that failure could result in the destruction of the solar system.","Οι Νομάι συζήτησαν την κατασκευή ενός Ηλιακού Σταθμού για να τροφοδοτήσει το Πρότζεκτ του Διδύμου της Στάχτης. Αρκετοί Νομάι αντιτάχθηκαν, υποστηρίζοντας ότι μια αποτυχία θα μπορούσε να καταστρέψει το ηλιακό σύστημα."
shiplog:340,shiplog,,173,,"The Nomai traveled to this solar system in pursuit of a signal from something older than the universe itself. They named the source of this signal the ""Eye of the universe.""",Οι Νομάι ταξίδεψαν σε αυτό το ηλιακό σύστημα κυνηγώντας ένα σήμα από κάτι αρχαιότερο από το ίδιο το σύμπαν. Ονόμασαν την πηγή αυτού του σήματος «Μάτι του σύμπαντος».
shiplog:341,shiplog,,17,,Anglerfish Fossil,Απολίθωμα Βατραχόψαρου
shiplog:342,shiplog,,97,,"I found a cave with an anglerfish fossil inside, but the opening is only big enough for my scout.","Βρήκα μια σπηλιά με ένα απολίθωμα βατραχόψαρου μέσα, αλλά το άνοιγμα χωράει μόνο τον ανιχνευτή μου."
shiplog:343,shiplog,,126,,"The Nomai learned how to evade anglerfish (theoretically, at least) by studying an anglerfish fossil they found on Ember Twin.",Οι Νομάι έμαθαν πώς να ξεφεύγουν από τα βατραχόψαρα (θεωρητικά τουλάχιστον) μελετώντας ένα απολίθωμα βατραχόψαρου που βρήκαν στον Δίδυμο της Χόβολης.
shiplog:344,shiplog,,16,,Fossil Fish Cave,Η Σπηλιά του Απολιθωμένου Ψαριού
shiplog:345,shiplog,,122,,Nomai children used to play a game in Fossil Fish Cave. There is a way to enter Fossil Fish Cave from Stepping Stone Cave.,Τα παιδιά των Νομάι έπαιζαν κάποτε ένα παιχνίδι στη Σπηλιά του Απολιθωμένου Ψαριού. Υπάρχει τρόπος να μπεις εκεί από τη Σπηλιά των Σκαλοπατιών.
shiplog:346,shiplog,,96,,The entrance from Stepping Stone Cave is hard to see unless the anglerfish is fed a light first.,"Η είσοδος από τη Σπηλιά των Σκαλοπατιών δύσκολα διακρίνεται, εκτός αν ταΐσεις πρώτα το βατραχόψαρο με ένα φως."
shiplog:347,shiplog,,244,,"Nomai children used to play a game here. One player was the anglerfish and wore a blindfold. The rest of the children (the littlefish) lined up against one wall. When the anglerfish said go, the littlefish had to sneak across to the other side.","Τα παιδιά των Νομάι έπαιζαν εδώ ένα παιχνίδι. Ένας παίκτης ήταν το βατραχόψαρο και φορούσε δεμένα τα μάτια. Τα υπόλοιπα παιδιά (τα ψαράκια) παρατάσσονταν στον έναν τοίχο. Όταν το βατραχόψαρο έδινε το σύνθημα, τα ψαράκια έπρεπε να περάσουν κρυφά στην απέναντι πλευρά."
shiplog:348,shiplog,,63,,The blindfold rule was added because real anglerfish are blind.,Ο κανόνας με τα δεμένα μάτια προστέθηκε επειδή τα αληθινά βατραχόψαρα είναι τυφλά.
shiplog:349,shiplog,,100,,The adult Nomai were delighted to see the children incorporate their research into the game's rules.,Οι ενήλικες Νομάι χάρηκαν πολύ που είδαν τα παιδιά να ενσωματώνουν την έρευνά τους στους κανόνες του παιχνιδιού.
shiplog:350,shiplog,,13,,Quantum Caves,Κβαντικές Σπηλιές
shiplog:351,shiplog,,81,,The Nomai detected a quantum signal coming from somewhere on the Hourglass Twins.,Οι Νομάι εντόπισαν ένα κβαντικό σήμα να έρχεται από κάπου στους Διδύμους της Κλεψύδρας.
shiplog:352,shiplog,,111,,The Nomai noticed a strange wandering rock that appeared in multiple caves on Ember Twin’s northern hemisphere.,Οι Νομάι πρόσεξαν έναν παράξενο βράχο που περιπλανιόταν και εμφανιζόταν σε πολλές σπηλιές στο βόρειο ημισφαίριο του Διδύμου της Χόβολης.
shiplog:353,shiplog,,119,,I found a strange rock shard that moves when I’m not watching. It emits a signal on the Quantum Fluctuations frequency.,Βρήκα ένα παράξενο θραύσμα βράχου που μετακινείται όταν δεν το κοιτάζω. Εκπέμπει σήμα στη συχνότητα των Κβαντικών Διακυμάνσεων.
shiplog:354,shiplog,,12,,Lakebed Cave,Η Σπηλιά του Βυθού της Λίμνης
shiplog:355,shiplog,,107,,The wandering rock was first spotted in a cave at the bottom of the dry lakebed at Ember Twin’s north pole.,"Ο περιπλανώμενος βράχος εντοπίστηκε για πρώτη φορά σε μια σπηλιά στον πάτο της στεγνής λίμνης, στον βόρειο πόλο του Διδύμου της Χόβολης."
shiplog:356,shiplog,,115,,A Nomai named Coleus mysteriously vanished from a cave at the bottom of the dry lakebed at Ember Twin’s north pole.,"Ένας Νομάι που τον έλεγαν Κόλεους εξαφανίστηκε μυστηριωδώς από μια σπηλιά στον πάτο της στεγνής λίμνης, στον βόρειο πόλο του Διδύμου της Χόβολης."
shiplog:357,shiplog,,155,,"A Nomai named Coleus was standing on the wandering rock when another Nomai's lantern died. When they relit the lantern, Coleus and the rock were both gone.","Ένας Νομάι που τον έλεγαν Κόλεους στεκόταν πάνω στον περιπλανώμενο βράχο όταν έσβησε το φανάρι ενός άλλου Νομάι. Όταν το ξανάναψαν, ο Κόλεους και ο βράχος είχαν και οι δύο χαθεί."
shiplog:358,shiplog,,206,,"To travel with a quantum object, I must stand on the object and cease to observe my surroundings (meaning I must be in complete darkness). Coleus used this quantum rule to escape the cave he was trapped in.","Για να ταξιδέψω μαζί με ένα κβαντικό αντικείμενο, πρέπει να στέκομαι πάνω του και να πάψω να παρατηρώ το περιβάλλον μου (δηλαδή να βρίσκομαι σε απόλυτο σκοτάδι). Ο Κόλεους χρησιμοποίησε αυτόν τον κβαντικό κανόνα για να δραπετεύσει από τη σπηλιά όπου είχε παγιδευτεί."
shiplog:359,shiplog,,260,,"Coleus and Melorae returned to examine the rock. They theorized that when a conscious being is in contact with a quantum object and ceases to observe his or her surroundings, the being can become entangled with that quantum object, and they both move together.","Ο Κόλεους και η Μελόρε επέστρεψαν για να εξετάσουν τον βράχο. Θεώρησαν ότι όταν ένα συνειδητό ον βρίσκεται σε επαφή με ένα κβαντικό αντικείμενο και πάψει να παρατηρεί το περιβάλλον του, μπορεί να διεμπλακεί με αυτό το αντικείμενο, και τότε κινούνται μαζί."
shiplog:360,shiplog,,20,,Frozen Nomai Shuttle,Παγωμένη Νομαϊκή Άκατος
shiplog:361,shiplog,,57,,I found a Nomai shuttle almost completely encased in ice.,Βρήκα μια νομαϊκή άκατο σχεδόν ολόκληρη εγκλωβισμένη στον πάγο.
shiplog:362,shiplog,,179,,The Nomai landed on the Interloper not long after its arrival in the solar system. The shuttle's equipment heard strange energy readings coming from somewhere beneath the surface.,Οι Νομάι προσγειώθηκαν στο Ιντερλόουπερ λίγο μετά την άφιξή του στο ηλιακό σύστημα. Ο εξοπλισμός της ακάτου άκουσε παράξενες ενδείξεις ενέργειας να έρχονται από κάπου κάτω από την επιφάνεια.
shiplog:363,shiplog,,138,,There were three Nomai aboard the shuttle. One of them stayed behind to keep the shuttle warm while the other two explored the Interloper.,"Στην άκατο βρίσκονταν τρεις Νομάι. Ένας από αυτούς έμεινε πίσω για να κρατά την άκατο ζεστή, ενώ οι άλλοι δύο εξερεύνησαν το Ιντερλόουπερ."
shiplog:364,shiplog,,120,,"Clary, the Nomai who stayed behind, lost contact with the other two after they descended below the Interloper's surface.","Η Κλάρυ, η Νομάι που έμεινε πίσω, έχασε την επαφή με τους άλλους δύο αφότου κατέβηκαν κάτω από την επιφάνεια του Ιντερλόουπερ."
shiplog:365,shiplog,,13,,Ruptured Core,Ο Ραγισμένος Πυρήνας
shiplog:366,shiplog,,26,,Subsurface Energy Readings,Ενδείξεις Ενέργειας κάτω από την Επιφάνεια
shiplog:367,shiplog,,96,,The shuttle's equipment heard strange energy readings coming from somewhere beneath the surface.,Ο εξοπλισμός της ακάτου άκουσε παράξενες ενδείξεις ενέργειας να έρχονται από κάπου κάτω από την επιφάνεια.
shiplog:368,shiplog,,117,,Two of the Nomai located a fissure in the ice on the Interloper’s sunward side. They descended inside to investigate.,"Δύο από τους Νομάι εντόπισαν ένα ρήγμα στον πάγο, στην πλευρά του Ιντερλόουπερ που βλέπει προς τον ήλιο. Κατέβηκαν μέσα για να ερευνήσουν."
shiplog:369,shiplog,,130,,I found the two missing members of the Nomai shuttle crew near a large ruptured stone that looks like it exploded from the inside.,"Βρήκα τα δύο μέλη του πληρώματος της νομαϊκής ακάτου που αγνοούνταν, κοντά σε μια μεγάλη ραγισμένη πέτρα που μοιάζει να εξερράγη από μέσα."
shiplog:370,shiplog,,112,,The Nomai traced the strange energy readings to a spherical stone casing filled with some form of exotic matter.,Οι Νομάι εντόπισαν την πηγή των παράξενων ενδείξεων ενέργειας σε ένα σφαιρικό πέτρινο περίβλημα γεμάτο με κάποια μορφή εξωτικής ύλης.
shiplog:371,shiplog,,217,,"They determined the exotic matter was both lethal and under extreme pressure. If the stone were to rupture, the exotic matter within would rapidly expand, completely blanketing the solar system almost instantaneously.","Διαπίστωσαν ότι η εξωτική ύλη ήταν θανατηφόρα και υπό ακραία πίεση. Αν η πέτρα έσπαγε, η ύλη μέσα της θα διαστελλόταν ραγδαία και θα σκέπαζε ολόκληρο το ηλιακό σύστημα σχεδόν ακαριαία."
shiplog:372,shiplog,,132,,One of the Nomai stayed behind to examine the alien matter while the other rushed back to the surface to warn the rest of the Nomai.,"Ένας από τους Νομάι έμεινε πίσω για να εξετάσει την ξένη ύλη, ενώ ο άλλος έτρεξε πίσω στην επιφάνεια για να προειδοποιήσει τους υπόλοιπους."
shiplog:373,shiplog,,12,,Ocean Depths,Τα Βάθη του Ωκεανού
shiplog:374,shiplog,,115,,Gabbro says there’s a strong current beneath the surface of the ocean that prevents anything from sinking below it.,"Ο Γκάμπρο λέει ότι υπάρχει ένα ισχυρό ρεύμα κάτω από την επιφάνεια του ωκεανού, που εμποδίζει οτιδήποτε να βυθιστεί πιο κάτω."
shiplog:375,shiplog,,133,,"The Nomai on the Construction Yard saw something sink beneath the underwater current, which they'd previously thought was impossible.","Οι Νομάι στο Εργοτάξιο είδαν κάτι να βυθίζεται κάτω από το υποβρύχιο ρεύμα, κάτι που ως τότε θεωρούσαν αδύνατο."
shiplog:376,shiplog,,55,,Feldspar found a way to reach the core of Giant’s Deep.,Ο Φέλντσπαρ βρήκε τρόπο να φτάσει στον πυρήνα του Τζάιαντς Ντιπ.
shiplog:377,shiplog,,110,,The ocean is surprisingly calm beneath the current. Some sort of electrical field surrounds the planet's core.,Ο ωκεανός είναι εκπληκτικά ήρεμος κάτω από το ρεύμα. Κάποιου είδους ηλεκτρικό πεδίο περιβάλλει τον πυρήνα του πλανήτη.
shiplog:378,shiplog,,88,,I passed through the electric barrier and reached the coral forest at the planet's core.,Πέρασα μέσα από το ηλεκτρικό φράγμα και έφτασα στο κοραλλιογενές δάσος στον πυρήνα του πλανήτη.
shiplog:379,shiplog,,15,,Gabbro’s Island,Το Νησί του Γκάμπρο
shiplog:380,shiplog,,6,,Gabbro,Γκάμπρο
shiplog:381,shiplog,,105,,Hal says Gabbro went back to Giant’s Deep to try to learn more about the Nomai statue in the observatory.,Ο Χαλ λέει ότι ο Γκάμπρο γύρισε στον Τζάιαντς Ντιπ για να μάθει περισσότερα για το άγαλμα των Νομάι στο παρατηρητήριο.
shiplog:382,shiplog,,56,,Gabbro is lounging in a hammock near the island’s shore.,Ο Γκάμπρο χαλαρώνει σε μια αιώρα κοντά στην ακτή του νησιού.
shiplog:383,shiplog,,135,,Gabbro found a Nomai statue on another island. The statue's eyes started glowing and Gabbro saw their memories flash before their eyes.,Ο Γκάμπρο βρήκε ένα άγαλμα των Νομάι σε ένα άλλο νησί. Τα μάτια του αγάλματος άρχισαν να λάμπουν και ο Γκάμπρο είδε τις αναμνήσεις του να περνούν αστραπιαία μπροστά του.
shiplog:384,shiplog,,108,,"Gabbro remembers dying. They saw their memories flash before their eyes, just like the time with the statue.","Ο Γκάμπρο θυμάται ότι πέθανε. Είδε τις αναμνήσεις του να περνούν αστραπιαία μπροστά του, όπως τότε με το άγαλμα."
shiplog:385,shiplog,,70,,Gabbro and I seem to be the only ones aware that we're in a time loop.,Ο Γκάμπρο κι εγώ φαίνεται να είμαστε οι μόνοι που ξέρουμε ότι βρισκόμαστε σε χρονικό βρόχο.
shiplog:386,shiplog,,17,,Construction Yard,Εργοτάξιο
shiplog:387,shiplog,,80,,The Nomai built the Orbital Probe Cannon at a Construction Yard on Giant’s Deep.,Οι Νομάι κατασκεύασαν το Τροχιακό Κανόνι Βολίδας σε ένα Εργοτάξιο πάνω στον Τζάιαντς Ντιπ.
shiplog:388,shiplog,,62,,This island is where the Nomai built the Orbital Probe Cannon.,Σε αυτό το νησί κατασκεύασαν οι Νομάι το Τροχιακό Κανόνι Βολίδας.
shiplog:389,shiplog,,111,,"For some reason, the Nomai put the Orbital Probe Cannon on indefinite hiatus. The cannon was not asked to fire.","Για κάποιον λόγο, οι Νομάι έθεσαν το Τροχιακό Κανόνι Βολίδας σε αόριστη αναστολή. Δεν του ζητήθηκε ποτέ να πυροδοτήσει."
shiplog:390,shiplog,,102,,"According to a Nomai computer, a long-range probe was recently launched from the Orbital Probe Cannon.","Σύμφωνα με έναν νομαϊκό υπολογιστή, μια βολίδα μεγάλης εμβέλειας εκτοξεύτηκε πρόσφατα από το Τροχιακό Κανόνι Βολίδας."
shiplog:391,shiplog,,14,,Bramble Island,Το Νησί Μπραμπλ
shiplog:392,shiplog,,139,,An island of thorny vines and what appears to be a frozen jellyfish. It looks like Feldspar camped here before heading off to Dark Bramble.,Ένα νησί με αγκαθωτούς βλαστούς και κάτι που μοιάζει με παγωμένη μέδουσα. Φαίνεται πως ο Φέλντσπαρ κατασκήνωσε εδώ πριν φύγει για τον Νταρκ Μπραμπλ.
shiplog:393,shiplog,,13,,Statue Island,Το Νησί του Αγάλματος
shiplog:394,shiplog,,122,,One of the islands on Giant’s Deep has a Nomai statue on the beach just like the one Gabbro brought back to Timber Hearth.,"Ένα από τα νησιά του Τζάιαντς Ντιπ έχει στην παραλία του ένα άγαλμα των Νομάι, ίδιο με εκείνο που έφερε πίσω ο Γκάμπρο στο Τίμπερ Χαρθ."
shiplog:395,shiplog,,96,,Statue Island (as Gabbro calls it) is the one with two islands connected by a natural rock arch.,Το Νησί του Αγάλματος (έτσι το λέει ο Γκάμπρο) είναι εκείνο με τα δύο νησιά που ενώνονται με μια φυσική βραχώδη αψίδα.
shiplog:396,shiplog,,84,,This island must be where the Nomai created statues like the one in our observatory.,Σε αυτό το νησί πρέπει να έφτιαχναν οι Νομάι αγάλματα σαν αυτό στο παρατηρητήριό μας.
shiplog:397,shiplog,,89,,I found a Nomai statue lying on the beach. It looks just like the one in our observatory.,Βρήκα ένα άγαλμα των Νομάι πεσμένο στην παραλία. Μοιάζει ολόιδιο με εκείνο στο παρατηρητήριό μας.
shiplog:398,shiplog,,15,,Statue Workshop,Εργαστήρι Αγαλμάτων
shiplog:399,shiplog,,97,,"I found a sign for a ""Statue Workshop"" next to a broken door that used to lead inside the island.",Βρήκα μια πινακίδα «Εργαστήρι Αγαλμάτων» δίπλα σε μια σπασμένη πόρτα που κάποτε οδηγούσε στο εσωτερικό του νησιού.
shiplog:400,shiplog,,125,,Some Nomai children debated bypassing the Statue Workshop's door and sneaking inside via an alternate (more dangerous) route.,Κάποια παιδιά των Νομάι συζητούσαν να παρακάμψουν την πόρτα του Εργαστηρίου Αγαλμάτων και να τρυπώσουν από μια εναλλακτική (και πιο επικίνδυνη) διαδρομή.
shiplog:401,shiplog,,15,,Island Interior,Το Εσωτερικό του Νησιού
shiplog:402,shiplog,,116,,I can see into a large cave from one of the ruins on top of the island. The bottom of the cave is filled with water.,Από ένα από τα ερείπια στην κορυφή του νησιού βλέπω μέσα σε μια μεγάλη σπηλιά. Ο πάτος της είναι γεμάτος νερό.
shiplog:403,shiplog,,149,,"Nomai statues were designed to pair with a single user, record their memories, and send those memories to a storage unit within the Ash Twin Project.","Τα αγάλματα των Νομάι σχεδιάστηκαν ώστε να συνδέονται με έναν μόνο χρήστη, να καταγράφουν τις αναμνήσεις του και να τις στέλνουν σε μια μονάδα αποθήκευσης μέσα στο Πρότζεκτ του Διδύμου της Στάχτης."
shiplog:404,shiplog,,174,,"Each storage unit inside the Ash Twin Project was equipped with a mask (the statue’s counterpart), which could then send those stored memories back to the corresponding user.","Κάθε μονάδα αποθήκευσης μέσα στο Πρότζεκτ του Διδύμου της Στάχτης ήταν εξοπλισμένη με μια μάσκα (το αντίστοιχο του αγάλματος), που μπορούσε να στείλει τις αποθηκευμένες αναμνήσεις πίσω στον χρήστη."
shiplog:405,shiplog,,111,,"The statues were designed to only activate once the Ash Twin Project succeeded, or in the event that it failed.","Τα αγάλματα σχεδιάστηκαν να ενεργοποιηθούν μόνο όταν το Πρότζεκτ του Διδύμου της Στάχτης πετύχαινε, ή σε περίπτωση που αποτύγχανε."
shiplog:406,shiplog,,23,,Tower of Quantum Trials,Ο Πύργος των Κβαντικών Δοκιμασιών
shiplog:407,shiplog,,74,,The Nomai detected a Quantum signal coming from somewhere on Giant’s Deep.,Οι Νομάι εντόπισαν ένα κβαντικό σήμα να έρχεται από κάπου στον Τζάιαντς Ντιπ.
shiplog:408,shiplog,,82,,This tower held knowledge a Nomai needed to make his or her first quantum journey.,Αυτός ο πύργος φύλαγε τη γνώση που χρειαζόταν ένας Νομάι για το πρώτο του κβαντικό ταξίδι.
shiplog:409,shiplog,,89,,"""Observing a quantum object; observing an image of a quantum object. These are the same.""",«Να παρατηρείς ένα κβαντικό αντικείμενο· να παρατηρείς μια εικόνα ενός κβαντικού αντικειμένου. Αυτά είναι το ίδιο.»
shiplog:410,shiplog,,52,,"The Nomai called this the ""Rule of Quantum Imaging.""",Οι Νομάι το ονόμασαν «Κανόνα της Κβαντικής Απεικόνισης».
shiplog:411,shiplog,,65,,"""Remember, the other quantum shards have other lessons to teach.""","«Θυμήσου, τα άλλα κβαντικά θραύσματα έχουν άλλα μαθήματα να διδάξουν.»"
shiplog:412,shiplog,,12,,Quantum Moon,Κβαντική Σελήνη
shiplog:413,shiplog,,91,,The Nomai on Brittle Hollow observed a phantom moon that would sometimes appear in the sky.,Οι Νομάι στο Μπριτλ Χόλοου παρατήρησαν ένα φάντασμα φεγγαριού που εμφανιζόταν πότε πότε στον ουρανό.
shiplog:414,shiplog,,86,,The Nomai on Ember Twin observed a moon that would disappear when no one was watching.,Οι Νομάι στον Δίδυμο της Χόβολης παρατήρησαν ένα φεγγάρι που εξαφανιζόταν όταν δεν το κοιτούσε κανείς.
shiplog:415,shiplog,,59,,A Nomai named Solanum landed a shuttle on the Quantum Moon.,Μια Νομάι που την έλεγαν Σολάνουμ προσγείωσε μια άκατο στην Κβαντική Σελήνη.
shiplog:416,shiplog,,89,,Chert’s research notes mention a Quantum Moon that no Hearthian has been able to land on.,Οι ερευνητικές σημειώσεις του Τσερτ αναφέρουν μια Κβαντική Σελήνη στην οποία κανένας Χάρθιαν δεν κατάφερε ποτέ να προσγειωθεί.
shiplog:417,shiplog,,54,,I was able to land on the surface of the Quantum Moon.,Κατάφερα να προσγειωθώ στην επιφάνεια της Κβαντικής Σελήνης.
shiplog:418,shiplog,,57,,I found a dead Nomai in a space suit near the south pole.,Βρήκα μια νεκρή Νομάι με διαστημική στολή κοντά στον νότιο πόλο.
shiplog:419,shiplog,,17,,Solanum's Shuttle,Η Άκατος της Σολάνουμ
shiplog:420,shiplog,,127,,A Nomai named Solanum landed her shuttle at the Quantum Moon's south pole and prepared to make the rest of the journey on foot.,Μια Νομάι που την έλεγαν Σολάνουμ προσγείωσε την άκατό της στον νότιο πόλο της Κβαντικής Σελήνης και ετοιμάστηκε να κάνει την υπόλοιπη διαδρομή με τα πόδια.
shiplog:421,shiplog,,96,,Visitors to the Quantum Moon always arrive at the south pole (for reasons unknown to the Nomai).,Όσοι επισκέπτονται την Κβαντική Σελήνη φτάνουν πάντα στον νότιο πόλο (για λόγους άγνωστους στους Νομάι).
shiplog:422,shiplog,,14,,Quantum Shrine,Κβαντικό Ιερό
shiplog:423,shiplog,,92,,The Nomai built a shrine on the Quantum Moon to aid in the pilgrimage to its sixth location.,Οι Νομάι έχτισαν ένα ιερό στην Κβαντική Σελήνη για να βοηθά στο προσκύνημα προς την έκτη τοποθεσία της.
shiplog:424,shiplog,,51,,A Nomai shrine that wanders about the Quantum Moon.,Ένα νομαϊκό ιερό που περιπλανιέται πάνω στην Κβαντική Σελήνη.
shiplog:425,shiplog,,101,,"""You have recalled the rule of quantum imaging"" is inscribed next to a mural of a tower on an island.",«Ανακάλεσες τον κανόνα της κβαντικής απεικόνισης» είναι χαραγμένο δίπλα σε μια τοιχογραφία με έναν πύργο σε ένα νησί.
shiplog:426,shiplog,,100,,"""Recall the rule of quantum entanglement"" is inscribed next to a mural of a quantum shard in a cave.",«Ανακάλεσε τον κανόνα της κβαντικής διεμπλοκής» είναι χαραγμένο δίπλα σε μια τοιχογραφία με ένα κβαντικό θραύσμα μέσα σε μια σπηλιά.
shiplog:427,shiplog,,107,,"""Recall the rule of the sixth location"" is inscribed next to a mural of a tower hanging above a black hole.",«Ανακάλεσε τον κανόνα της έκτης τοποθεσίας» είναι χαραγμένο δίπλα σε μια τοιχογραφία με έναν πύργο που κρέμεται πάνω από μια μαύρη τρύπα.
shiplog:428,shiplog,,14,,Sixth Location,Η Έκτη Τοποθεσία
shiplog:429,shiplog,,77,,"The Quantum Moon sometimes disappears, possibly to an unknown sixth location.","Η Κβαντική Σελήνη εξαφανίζεται πότε πότε, πιθανώς σε μια άγνωστη έκτη τοποθεσία."
shiplog:430,shiplog,,113,,Many Nomai went on a pilgrimage during which the Quantum Moon carried them to its sixth and most secret location.,Πολλοί Νομάι έκαναν ένα προσκύνημα κατά το οποίο η Κβαντική Σελήνη τους μετέφερε στην έκτη και πιο μυστική της τοποθεσία.
shiplog:431,shiplog,,95,,"To explore the sixth location, the shrine on the Quantum Moon must be on the moon’s north pole.","Για να εξερευνήσεις την έκτη τοποθεσία, το ιερό στην Κβαντική Σελήνη πρέπει να βρίσκεται στον βόρειο πόλο του φεγγαριού."
shiplog:432,shiplog,,53,,I met a living Nomai named Solanum at the south pole!,Συνάντησα μια ζωντανή Νομάι που τη λένε Σολάνουμ στον νότιο πόλο!
shiplog:433,shiplog,,51,,The Quantum Moon is the Eye of the universe's moon.,Η Κβαντική Σελήνη είναι το φεγγάρι του Ματιού του σύμπαντος.
shiplog:434,shiplog,,74,,"At this location, the Quantum Moon becomes a reflection of the Eye itself.","Σε αυτή την τοποθεσία, η Κβαντική Σελήνη γίνεται αντανάκλαση του ίδιου του Ματιού."
shiplog:435,shiplog,,86,,The Eye is likely the source of all macroscopic quantum phenomena in the solar system.,Το Μάτι είναι πιθανότατα η πηγή όλων των μακροσκοπικών κβαντικών φαινομένων στο ηλιακό σύστημα.
shiplog:436,shiplog,,79,,Solanum wonders what would happen if a concious observer were to enter the Eye.,Η Σολάνουμ αναρωτιέται τι θα συνέβαινε αν ένας συνειδητός παρατηρητής έμπαινε μέσα στο Μάτι.
shiplog:437,shiplog,,60,,Solanum has a hypothesis that she may not be entirely alive.,Η Σολάνουμ έχει την υπόθεση ότι ίσως δεν είναι εντελώς ζωντανή.
shiplog:438,shiplog,,11,,Sun Station,Ηλιακός Σταθμός
shiplog:439,shiplog,,65,,There is a way to safely travel to the Sun Station from Ash Twin.,Υπάρχει τρόπος να ταξιδέψεις με ασφάλεια στον Ηλιακό Σταθμό από τον Δίδυμο της Στάχτης.
shiplog:440,shiplog,,80,,The Nomai debated building a Sun Station in order to power the Ash Twin Project.,Οι Νομάι συζήτησαν την κατασκευή ενός Ηλιακού Σταθμού για να τροφοδοτήσει το Πρότζεκτ του Διδύμου της Στάχτης.
shiplog:441,shiplog,,94,,"The Nomai built something called the Sun Station, but not everyone supported its construction.","Οι Νομάι έχτισαν κάτι που ονόμαζαν Ηλιακό Σταθμό, αλλά δεν στήριζαν όλοι την κατασκευή του."
shiplog:442,shiplog,,58,,The Sun Station was designed to make the sun go supernova.,Ο Ηλιακός Σταθμός σχεδιάστηκε ώστε να κάνει τον ήλιο να γίνει σουπερνόβα.
shiplog:443,shiplog,,143,,The Nomai fired the Sun Station but it had no effect on the sun. They concluded that the Sun Station could never cause the sun to go supernova.,"Οι Νομάι πυροδότησαν τον Ηλιακό Σταθμό, αλλά δεν είχε καμία επίδραση στον ήλιο. Κατέληξαν ότι ο Ηλιακός Σταθμός δεν θα μπορούσε ποτέ να κάνει τον ήλιο να γίνει σουπερνόβα."
shiplog:444,shiplog,,100,,"After the failure of the Sun Station, the Nomai took a break to investigate the newly arrived comet.","Μετά την αποτυχία του Ηλιακού Σταθμού, οι Νομάι έκαναν ένα διάλειμμα για να ερευνήσουν τον κομήτη που μόλις είχε φτάσει."
shiplog:445,shiplog,,85,,"According to a Nomai computer, our sun has reached the end of its natural life cycle.","Σύμφωνα με έναν νομαϊκό υπολογιστή, ο ήλιος μας έχει φτάσει στο τέλος του φυσικού του κύκλου ζωής."
shiplog:446,shiplog,,12,,Esker’s Camp,Η Κατασκήνωση του Έσκερ
shiplog:447,shiplog,,98,,Sounds like Esker is still stationed on the Attlerock. They’ve been there by themself for a while.,"Απ’ ό,τι ακούγεται, ο Έσκερ βρίσκεται ακόμη στο Άτλροκ. Είναι εκεί ολομόναχος εδώ και καιρό."
shiplog:448,shiplog,,133,,"Esker is growing a crop of trees at their camp. They seemed to be doing ok, but they’ve probably been alone on the moon for too long.","Ο Έσκερ καλλιεργεί δέντρα στην κατασκήνωσή του. Έμοιαζε να είναι καλά, αλλά μάλλον έχει μείνει μόνος στο φεγγάρι για πάρα πολύ καιρό."
